time,East Metal Co.,Sakura Steelworks,Black Forest Steel Co.
15/04/2026,696.9741518,809.6433263,816.9146656
16/04/2026,694.2059099,808.8154176,815.6692881
17/04/2026,698.3714866,806.4365311,814.5815911
18/04/2026,696.6917757,808.9533687,816.7720638
19/04/2026,698.2716061,807.9695217,814.7663371
20/04/2026,701.0611791,809.2094609,816.1048775
21/04/2026,698.5477625,811.277011,818.5900575
22/04/2026,699.9027627,809.7963937,817.0175386
23/04/2026,703.5520134,811.1908143,817.2145246
24/04/2026,705.0685651,813.295288,819.5285015
25/04/2026,706.0781746,814.237638,821.6152555
26/04/2026,707.9729796,815.0551833,822.7951454
27/04/2026,709.2695533,817.0684954,824.2576521
28/04/2026,710.9788334,818.0173542,825.5188011
29/04/2026,711.1060802,818.7862731,826.5750323
30/04/2026,710.4791969,818.7625124,827.5785006
01/05/2026,713.7412226,818.7469236,826.5494949
02/05/2026,713.1916378,820.7864975,828.6374187
03/05/2026,711.384791,820.8012528,828.240847
04/05/2026,714.546731,820.0140301,827.6394086
05/05/2026,712.9956731,822.3147914,829.1654576
06/05/2026,707.9990115,822.0156745,828.9946047
07/05/2026,707.9764587,818.7477039,824.1707483
08/05/2026,706.221528,819.0889364,823.9850891
09/05/2026,706.4821335,817.841563,822.8228801
10/05/2026,704.9787975,818.1892495,823.9025649
11/05/2026,704.6034606,817.6714028,824.5542779
12/05/2026,704.3768818,817.5713392,823.5001719
13/05/2026,704.3086579,817.6004978,823.4800206
14/05/2026,706.5344445,817.9873809,822.7587507
15/05/2026,710.2581584,819.3012119,824.2520875
16/05/2026,708.9430069,821.8956681,827.1488879
17/05/2026,707.472048,821.0967824,825.9175669
18/05/2026,707.262826,819.9560221,824.9824505
19/05/2026,707.074074,819.9309358,825.2488738
20/05/2026,708.4056038,820.5354537,825.5460901
21/05/2026,710.5636613,821.5824257,825.8052745
22/05/2026,711.2630329,822.7501357,827.4010585
23/05/2026,712.6439982,823.08809,827.1365919
24/05/2026,713.1493509,824.3466503,828.2638892
25/05/2026,713.7739964,825.3420242,827.6996396
26/05/2026,713.7856463,825.5544196,828.0197302
27/05/2026,715.4893058,825.5790056,827.4888122
28/05/2026,717.4226889,827.159675,829.5427444
29/05/2026,717.1077132,828.9236141,831.2511537
30/05/2026,719.3117343,828.9639815,831.4894854
31/05/2026,720.7607095,830.1574985,833.9737865
